,asin,overall,summary,reviewerID,helpful,reviewText,reviewerName
34340,B004CFBIIC,4,Highly Recommended,A1K8J55KIBI1J5,"[2, 2]","I started reading Circle City Blues when I was bored at work one day.  I read the first few paragraphs of several books, looking for something that would engage my sleep-deprived self and wasn't so 'deep' or 'dry' that I had to put all of my concentration into reading.  When the first few pages of the book yielded mentions of both massively-multiplayer online role-play gaming and Surprise, Arizona, I knew I had a winner.  And I was not disappointed.While the plot yielded few surprises, I can't fault Ms. Bennett for that; this book wasn't meant to be 'suspense' or 'mystery' after all.  Instead it was a fun, engaging look at a life turned upside-down and the main character's attempts to right it again.  There is a wide array of characters present, all of them believable and interesting.  The first-person narrative is easy to read without being simplistic, and there are a lot of laugh out loud moments throughout the book.Circle City Blues is, simply put, one of the very best romance-slanted indie books I've read.  In fact, it's one of the best romance-slanted books I've read in a long time, indie or not.Highly recommended to anyone who has ever been in a relationship, especially one that didn't go as planned.",Laura Clark
34341,B004CFBIIC,4,Fun read,A1VCBDV4L7TE60,"[0, 0]",Circle City Blues has an unusual main character - a truck driver. I enjoyed reading about his adventures as he travels the country. The supporting cast of eccentric characters was engaging.,Rasana Atreya
34342,B004CFBIIC,5,Love Mrs. Bennett's Books!,A2LRV6NXPU3OZA,"[2, 3]","I received a free copy of this book from the author.I'm normally not a big fan of contemporary fiction or romance.  I guess I got my fill when I was a teen and read Danielle Steele too much.  However, all I have to do is read one page of any book Mrs. Bennett writes and I can't put it down until I finish!  I read this book in about six hours!The characters in the story are so real and life-like.  They aren't super-heroes - they do everyday things and have everyday problems in their lives and THAT is why this book is so great.  The main character could be your brother or your son.  He's a good guy who gets a bad deal and tries to get through it as unscathed as possible.  He reminded me of my own brother in many ways.  I felt an immediate kinship with him and many others in this charming story of love and loss.Mrs. Wells is definitely one of those authors who is going to explode off the scene one day.  She has talents that rival those of Mary Higgins Clark.  I also recommend her Brass Monkey Series!  Give her books a try and fall in love with them just like I have.  However, make sure you don't have anything pressing that needs to be done.  Once you start reading her lovely novels, you can't stop!",SeaWitch
34599,B004CLYO8W,5,"When I mean page turner, I mean page turner",A1Q2YH7DATX3N2,"[1, 1]","I give this book a 5 star. I read ""Blind Pursuit"" really loved it.Read ""Mortal Pursuit"" it is even better than ""Blind Pursuit""This Mr Prescott really know how to keep the reader on edge.I will definitely read all his books.",Alain_in_Ottawa
34600,B004CLYO8W,5,One day read.,AOJ632G889T5C,"[0, 0]","You know when people say, ""I couldn't put it down?"" This is one of those.Rookie patrol cop get's way in over her head, but refuses to be beaten (and killed)I read this in one day because ""I couldn't put it down.""Not too predictable, although if I were to criticize it, I'd say I got tired of ""I'm going to die now.""But rookie cop jeeps fighting back, and refuses to let family get killed by evil kill squad.After reading this, I'd have paid $10, but what a buy at $.99 !",Allen s
34601,B004CLYO8W,5,wow,A1YHD4XZ7ELZS,"[0, 1]","i read this, and was terrified at how he can portray pure evil...at the same time, the goodness in human beings......very, very good read....havent found a bad michael prescott book yet....hope i never do.......","Amazon Customer ""noodles"""
34602,B004CLYO8W,4,Fast Paced Suspense,A2OCDK0BOW6UCY,"[0, 0]","In this taut thriller, rookie police officer Trish Robinson confronts a team of hired killers at an isolated mansion.  With her partner murdered and hostages, incuding a fifteen year old girl, in jeopardy, she relies on her training and instincts.  Driven by a childhood trauma, she forges a bond with the young girl and risks death in her battle with the ruthless and resourceful killers.This book is fast paced and exiciting.  Trish is a fighter and a worthy opponent.  The killers revel in their ruthlessness and I was glad that there was no attempt to mitigate their badness. Even Lillith, child sex victim and adult sadist, is irredeemable.  There is no moral equivacation.  Even though I figured out who all the bad people were quite early on, it still was a fun read.  The Trish/Cain connection was not terribly convincing but there is nothing wrong with a little lsuspension of belief.  All in all, a fast paced thriller,well worth the read.",Antigone Walsh
34603,B004CLYO8W,5,What a book,A7ZBUTJOWLGEB,"[0, 0]","I got caught fram the first page and kept being hook to the last page. It is a very good suspense, well crated ans credibile.One situation after another and we can only Wonder how it will end. I recommand it holehartly, without reservation",Bernard
34604,B004CLYO8W,4,"High octane, high adventure novel.",A5CA9579GD7HJ,"[0, 0]","Very fast paced, roller-coaster, action-packed adventure placing a rookie lady cop at odds with five of the most soulless, callous villains that ever got together for a heist. This was indeed a hard book to put down and there are almost no scenes that are not dripping with fear, violence, or dread.I would criticise the book for an underlying background plot that ultimately becomes one of the soppiest coincidences of all time. Also, the rookie has an inordinate ability to bounce back from any misfortune, pain, injury or cruel treatment that is really just a little hard to swallow for me.Be that as it may, if it's action adventure you're looking for, you just found it in spades!",Bob Jarvis
34605,B004CLYO8W,3,Really a 3.5,A15NZD5WINDQZM,"[0, 1]","Great characterization.  If you can let go of reality while you read this it will be great , well paced adventure","BONFOGLIO ""BONNIE"""
34606,B004CLYO8W,5,Page turner!,A74AR1ICDU0RQ,"[0, 0]",Loved this story and could hardly lay it down until I finished it!  This man is a good writer and I've read several of them. you won't be disappointed!,bookhound
34607,B004CLYO8W,5,brilliant,A1VVYL4P6BR1AD,"[0, 1]","I loved this gripping, heart stopping adventure. My 1st Michael Prescott.  Trish, the heroine of this fast paced novel is adorable, as is her Mantra: "" No Medal for quitters"".",candijam
34608,B004CLYO8W,4,Pulls you in!,A3HNMCYRE5ZW46,"[1, 1]",This is an exciting story that pulls you into the tense circumstances that a novice cop  encounters on a home intruder call.  The clever use of what she finds at hand as she tries to stay alive will keep you ready to turn the pages as you wonder how will she get out of this.  Well worth reading.  A lot better than most.,carryon
34609,B004CLYO8W,4,Trish Robinson could be John McClane's Daughter!,A2H1AAYVZDQGCE,"[0, 0]","Mortal Pursuit is one of the few books out there that lives up to the hype.  I cannot see anyone giving this book anything less than 4 stars!  It is a well written action & suspense thriller.  Shades of John McClane!  This book is similiar in nature to theDie Hardmovies in respect to the hero (or in this case heroine) is in the wrong place at the wrong time.  Trish Robinson is a rookie patrolwomen out on a routine patrol when all heck breaks loose and suddenly she is alone against a team of killers.I was surprised I liked this story so much, when the leading character was not a rugged action character (like Bruce, Sly, or Arnold), but instead, a small young female.  But Trish is one tough cookie, yes indeed.  This would make a great movie, and I figure they could even adapt it to fit into the ""Die Hard"" franchise by getting Mary Elizabeth Winstead to reprise her role as John McClane's daughter (fromLive Free or Die Hard [Blu-ray]), and base the movie on her, instead of her famous father.  The book features some really ""bad"" bad guys (and one girl).  Every time they think they have killed Trish or have her trapped she survives and keeps coming back.  Determination must be her middle name.  This was my first book by Michael Prescott, but it will not be the last.  I think I will getStealing Facesnext, as that book looks up my alley as well.","Coach D ""Coach D"""
34610,B004CLYO8W,5,A Winner,A3RJ76H66H31YP,"[0, 0]","I love how Michael Prescott can take a character and make them totally believable. Trish Robinson is a rookie patrol and is still at that point in her career where everything is new, and being late for roll call is reason enough to be berated. Her day starts off badly (overflowing toilet) and ends even worse when she and her partner answer a routine call and find themselves in the middle of something far greater than themselves.Prescott has a unique writing style - one thing he does is write about a short period of time - generally a 24-hour period. This book is no exception. It is raw, and real - and goes into some detail on subjects that may be uncomfortable, but to my way of thinking it was not over the top.I am a fan of Prescott's and have bought several of his books for my Kindle - I like his style and subject matter. I know he is not everyone's cup of tea, but he is definitely mine - perhaps with some whiskey thrown in!",cori67
34611,B004CLYO8W,5,Hard to put down,ABLPE5T3VCCQ5,"[0, 0]",Fast paced thru-out.  Was difficult to put down. Good story.  Love Michael Prescott and would recommend this book.  Will read another by this author.,Donna S.
34612,B004CLYO8W,4,Non stop action....,A3KSONYD4SXCGJ,"[55, 61]","Mortal Pursuit is a book for those who like nonstop action starting on page one.  This thriller has twists and turns unusual in many thrillers.  There are no ""quiet"" times.  The bad guys are so stupid that they are almost comical.  I have things to do but I can't stop reading until I finish the book.  At 99 cents, this is really a bargain.",Dr. Sally Ann Michlin
34613,B004CLYO8W,5,Don't read it at bed-time.,A1ZECO8TKZ1KHP,"[1, 1]","Trish is a rookie cop working on her first night out in a small town when she and her partner are called to a house by the lake.  There are 5 armed and trained gunmen ready and willing to end her life. Trish uses her skills as a cop and as a woman to befriend a 15 year old girl and run and fight for both of their lives.The book is non stop action, quickly moving from one situation to another.  I really like the book and will read more of Michael Prescott.",Fritz II
34614,B004CLYO8W,5,thrilling,A31EHHJQ6D9G77,"[0, 0]","True to Michael Prescott's books. This will have you on the edge of your seat. You feel that you are there where all the action is. Thrilling, suspense, wow factor.",Glenda Curzon
34615,B004CLYO8W,3,Good for the beach or sitting on a plane,A1AZP1XLHZYUMS,"[2, 2]","Lots of action and suspense, but the situations and responses were highly improbable on the part of all characters.  This felt like a script being written for a Lifetime thriller movie.  Just OK, but a page turner and quick read.",hrchic
34616,B004CLYO8W,5,Pure Action,A1979OU4615CM8,"[8, 9]","High voltage action thriller with a very likeable, easy to relate to heroine. It's not revolutionary or thought-provoking, but it's perfect popcorn entertainment. Bruce Willis for readers.","John Fulton ""Power Reader"""
34617,B004CLYO8W,5,A fast-moving fun read,A1Z6VWDAZIJX69,"[2, 2]","Mortal Pursuit by Michael Prescott writing as Brian Harper  is an e-edition of a previously published book (Signet, 1997) when cell phones didn't exist and some verbalization and references are slightly dated. However, it is a story of non-stop action that still provides one of the better action stories I have read.Trish Robinson, a newly appointed police officer in the small town of Santa Barbara is on her first patrol with Pete Wald, her training officer. They receive a call about a prowler in the yard of a local, prominent and very wealthy, family. They answer the call and the non-stop action begins and continues to the very end with Trish involved in endless life-threatening situations.With respect to the mechanics of presentation, suffice it to say, that Prescott/Harper has so intricately woven all of the features together that further description can only interfere with the reader's enjoyment. Additionally, he has characterized Trish and her involvement so adroitly, that even when some of her feats stretch credibility, your reader will not take time to analyze them - a feat not often accomplished by an author.I recommend the book highly as a fun read, unless you find violence against women, even in murder mysteries, too abhorrent. Reviewed by John H. Manhold, award winning fiction/non-fiction author.",John H. Manhold
34618,B004CLYO8W,3,"Good, but not his best.",ASR2201BV80XQ,"[0, 0]","Mortal Pursuit is one of Prescott's early works and in my opinion, not his best. While the characters are interesting, the main one, a female rookie cop, is somewhat unbelievable. Prescott makes her into Wonder Woman....a bit of a stretch for someone so young and inexperienced.  The storyline is compelling however and it did hold my interest.",j walker
34619,B004CLYO8W,4,Good Read. Almost a 5.,A2XN8Q1EXMUB8V,"[0, 0]","This book held my attention but I agree with a lot of others that you had to suspend belief too much when it came to how often she was able to get away from the bad guys yet again. I actually got so into the book that one night I was thinking all evening about the characters, as if the story were real, and I just had to get back to them. Would love to see a sequel or series with Trish. The ending was abrupt which I don't like but overall it was a good read. One of my Top 10 for 2011 for sure.",Kate
34620,B004CLYO8W,5,Loved It,A1KIYAXRHLFAK,"[0, 0]",I loved this book. Only my 2nd book by Michael Prescott and it was great. Kept me on my toes.,"Kellee N. Watts ""Kaileigh"""
34621,B004CLYO8W,5,Fast Paced Thriller From Start to Finish,A16LP6AB6C5LMZ,"[0, 0]","This is a no-nonsense thriller which takes off from page one & does not stop delivering.It pits a rookie cop, Trish Robinson, up against some very brutal & cold bad guys. The plot seems to be a home invasion of a wealthy family & their dinner guests. There may be more than meets the eye to the story.The action & violence can be on the graphic side. The characters are nicely developed. Especially the protagonist & antagonist.As a rookie, Trish may be a bit above her capabilities in creative license taken by the author. No matter, it's still a page turner.At a Kindle price of $0.99, the novel becomes even more attractive","K. Thalheimer ""Beach Reader"""
34622,B004CLYO8W,5,You won't put this down...,A11DMJCWJP9FWM,"[0, 0]","Prescott is a great writer and this tale has more twists and turns than you can imagine.  You'll remember this one for a long time.  Towards the end Prescott gets ""Patterson-esque"" with chapters broken into short parts (where Patterson would use chapter breaks) and he comes close to mimicking the nation's number one writer of fiction.  You'll want to order more Prescott, as I will be, once you finish this one.","Larry ""an avid reader"""
34623,B004CLYO8W,4,FANTASTIC!!,A27VAGZX8L7UGL,"[0, 0]","Good grief!  This story was locked and loaded right from the beginning.  I could barely catch my breath because it was one horrifying suspenseful event after another.What a great movie this would make!SPOILER ALERT***********************************Finding out why and who caused everything to happen so soon in the story, took away that surprise element of betrayal that I love so much.  This story would have been over-the-top amazing had everything been revealed when the other characters actually figured out what was really happening and why.**********************************",Leevora
34624,B004CLYO8W,5,Great Book!,A1XWI9KAYBLAJG,"[0, 0]",This was one I couldn't put down! I don't come across many I stay up late to read. When they had to crawl through the cave it was like I was there too! Totally creepy!,likesgames
34625,B004CLYO8W,4,mortal pursuit by Michael Prescott,AMDHD5L33RUM4,"[0, 0]","I have given this book a 3 but I think it deserves a 4.  I don't know about other readers but I have read some similar (thriller) books recently and have been so disappointed.  Often they are so slow and repetitive and you feel no real thought has been put into them.  This is VERY different - it is action packed from beginning to end. At times you might find it unbelievable but it never loses interest and you are left with the feeling that the author really believes in this book and that is a strong plus.  I will read more of this author and in fact I have another of his books waiting.  Note: having re-read what I have written, I have actually gone back and upgraded my rating! Maureen Rowland aitken gauteng South Africa",Maureen Rowland-aitken
34626,B004CLYO8W,5,Suspenseful,A3LHIRT4SR3F9T,"[93, 100]","Trisha, a rookie cop is having a really bad day. It started when her toilet overflowed and she was late for roll call. It only went downhill from there. Her partner and her walk into an ambush which leaves her alone, unarmed and the only one standing between a ruthless team of killers and a young girl and her family.This book was super fast paced. Lots of action packed suspense. This book comes in fast and doesn't slow down until the very end. I really enjoyed this book. You really start to think that this is it, game over. Just kidding. It keeps going.I was so happy I decided to get this. I would recommend it to anyone.","Nikki W. ""Nikki W."""
34627,B004CLYO8W,2,too man improbable events,A23UKLAUG7GXP5,"[0, 0]","Trisha Robinson was rookie cop on her first training ride when she and her partner are called to investigate a routine prowler report. They stumble into a hostage situation with her partner being killed and herself locked in the truck of a car that was dumped into a lake. Managing to escape from the car is just the beginning of Robinson's ordeal. She is able to help Ally, one of the hostages escape and together they begin an ordeal of escape, capture and flight from their captives.From that point on the story is one event after the other; physical and mental tasks that just don't  end. There are too many ordeals, too many death defying escapes and experiences. There are near drownings, spelunking experiences, wilderness adventures,  killings, recaptures and recalls of childhood traumas. So many that you lose track of the original story and you just become tired of the multitude of improbable eventsHowever, the epilogue made it clear. This book was an earlier work, written under a pseudonym of Brian Harper. That provided an insight into the stark difference in writing styles between  this book and other works of Mr. Prescott. I am relieved.",Nolongerteaching
34628,B004CLYO8W,5,Great,A2OSDR2A39K0GV,"[0, 0]","Another great novel from Michael Prescott.  I love his books and think he is a great, imaginative writer.  Keep them coming.","S. Dalke ""Bookaholic"""
34629,B004CLYO8W,4,Loved it!,A2I52ZBIBVAPO4,"[1, 1]","I enjoyed this book very much.  Perhaps if you don't like action you might not care for it.  It was a book I just couldn't put down because I had to know how it ended.I see that other reviewers weren't too crazy about it because of so many difficult situations that Trish had to get out of.  Could someone have done this in real life?  I highly doubt it but that is why I read.  It takes me away from ""real"" life.  It is an escape.  Kind of like the ""Die Hard"" series with Bruce Willis.  Seriously, no one could get out of so many bad situations, etc.  People like it because of the action.I will be reading everything that Michael Prescott writes.  I love the way he writes & I like knowing what the bad guys are thinking or doing.  The characters are realistic & portrayed the way you would think they would act or think in real life.","shopper2010 ""shopper2010"""
34630,B004CLYO8W,5,FANTASTIC,A2RIXZSWKJC9M8,"[0, 0]",In the past 2 months I have read 5 of Michael Prescotts books and loved them all. From beginning to end your on the edge of your seat. I couldn't put them doen. I am starting number 6 today.,Susan Messera
34631,B004CLYO8W,5,Quick read,A2UNIN902U39T5,"[0, 0]",Prepare to stay up late. Once you start you will want to finish this book. It is an action filled page turner.,tambee921
34632,B004CLYO8W,5,Hard to put down,A1CMTD4KV10VGQ,"[0, 0]","Everytime the bad guys and gal think they have killed the heroine, she shows back up.  You have to admire Trish's No Medals For Quitters mantra, it keep her going.This is my second Michael Prescott book that I have read, and I liked it as well as I did the first one.  I really didn't want to put this book down, but real life made me.  I loved this book, there was something happening all the time.I would suggest anyone who wants a book that keeps you wanting to read it all in one setting should get this book.",tjslinks
34633,B004CLYO8W,3,Gripping and Amusing,A2KQB3CF7RX3WX,"[0, 2]","If you just got a Kindle and want to feed it something that will keep you busy for a couple of days, get this book. It's a lot of bang for the buck!This is my second book by Michael Prescott. I rated it at just three stars only because I started to feel I'd been 'had' intellectually. Yes it is very suspenseful. But maybe it is too suspenseful. I came to the conclusion that Prescott lays out a basic plot for the main story. Then invents a sub-story that he thinks he might be able to connect in some ways to that main plot. Then fills each plot with several obstacles for the protagonist to overcome. Then finds many ways for the protagonist to fail, at least partially, in completing those obstacles, hits the protagonist with a number of serious wounds. It becomes ridiculous.For example, Trish, a twenty-four-year-old rookie cop was traumatized as a nine-year-old when her girl friend was kidnapped, raped and murdered. Then in her first challenge as a rookie cop, she ends up facing the same guy who gets a chance to kill her again. And the Glock 9mm she has in her hand when he approaches her at the end is loaded with blanks. Yet, never fear, she happens to have an old indian arrowhead in her pocket that just happens to fit down the 9mm barrel. Yup. That's how she kills him. Oops, did I spoil it? well, at this point you knew she had to get something like this to work!!Yes it was entertaining and well worth a buck. But I don't want to be entertained in this way again. I'll look for other crime authors.",Tom Goodrick
34634,B004CLYO8W,5,Michael Prescott writing as Brian Harper,AKFM9WXLEU9S4,"[8, 9]","Mortal Pursuit is the sixth book written by Michael Prescott using the pseudonym Brian Harper. All of his books have been superb. Trish, haunted by demons in her own past, confronts a group of killers who leave her for dead in the trunk of her patrol car, after killing her partner. Her escape is harrowing as is her resolve to rescue the hostages, especially their teen-aged daughter, who is reminiscent of a friend from her childhood who met with tragedy in her young life. Check out all of Michael Prescott's books. They are all winners which rank up there with Thomas Harris, Michael Connelly and John Sandford.",William P. Dillon
34635,B004CLYO8W,5,Great book!!!,A24NVQTBQP2E5C,"[0, 0]","I don't hand out many 5's for books, but this one is a book you cannot put down.  Fast paced, actrion every second that keeps you on the edge of your seat.  I am a believer ans am going to buy more of this fellows books. A+++++++++++++++++++++",wldgrdnr
34636,B004CLYO8W,5,A Must Read,AK15T11JKZ1LE,"[1, 1]",This is my 77th novel this year and by far the best one I've read.  I couldn't put it down.  I highly recommend it if you like suspense.,"W. Mann ""Reader"""
34637,B004CLYO8W,5,brass verdict for molestors,A35I3N1Q1AD7JA,"[1, 1]",I loved the book. It kept me on the edge of my seat. As a retired policeman's wife and nurse I have seen and heard a lot about child killers. It's nice to ready a book about justice.shelia,yvones
34797,B004CYESFS,2,Predictable plot,A1HTEAGU22VPBQ,"[1, 1]",Lots of telling and not enough showing.  Plot thin; characters without depth.  Not enough tension in the intrigue.  Just plain boring.,Barbara J Ragsdale
34798,B004CYESFS,4,Deadly Ambition by Donna Mabry,A2O9M056X2BK8T,"[0, 0]",I enjoyed Deadly Ambition by Donna Mabry.  I am not a fan of politics but the plot was good and it was an interesting read.  She has a unique way of writing that keeps me interested throughout the book.,BJ Kirk
34799,B004CYESFS,5,Mystery Thriller,A1KMDQDV56NP1M,"[0, 1]","Fun and games in the battle for the highest position in the land - President of the USA.Successful and unsuccessful assassin attempts have the police, secret service and FBI on their toes as  the mystery and intrigue unfold.In the end the bad guy gets his comeuppance.A good read.",Bob
34800,B004CYESFS,5,a fantastic book,A39HW1PLXZFSEN,"[0, 1]","All the details show what a great research was taken to write the book. I'll give her other books a try, but this is one of the best....",DR PAUL MAGEE
34801,B004CYESFS,4,Deadly Ambition,A3UUN5NEZME5NV,"[3, 3]",The author was very good at laying out the plot and showing what happens when political greed takes over. The book is a good read.,Ernie
34802,B004CYESFS,5,Deadly ambition,A1CK8E8PKRFP8F,"[2, 3]","This was my first read of  ms. Mabry books.  She has definitely earned another fan.  Easy to read, great plot.  People need to realize that although this was fiction, real monsters do exist.",Essie L. Hughes
34803,B004CYESFS,4,keep your eye on #2,A1E29R44D66RLD,"[0, 0]","nasty people,vicious plots,not many redeeming events-kind of like the actual D.C.why would anyone want that job?it leads nowhere- who remembers #13?",frog96
34804,B004CYESFS,5,Our first woman president,A33H2FIN6KTV1T,"[0, 1]","A story of love, dedication, and obsessive ambition.  Makes you wonder if being the President of the USA would be a job anyone would really want.",Glenna D
34805,B004CYESFS,5,One of the best political novels I've read,A3KUV0F3OV4L64,"[0, 1]",This book about a chief of staff who is so devious that he plots murders to gain political advantage in the polls was too good to put down. I devoured page after page until I was all done. This is a very good read for people who enjoy politics and danger.,"Janet M. Henderson ""Book Lover"""
34806,B004CYESFS,5,Great,APN49ZJWE11UA,"[0, 1]","Great story, well written and so Washington DC. In this day and age it could happen, loved the book and will look for more",J
34807,B004CYESFS,5,Fast moving story,A2I4SOW1G41CSJ,"[0, 1]",I have to give the author kudos on her novel. She kept the story line moving without getting to deep.,joseph knorr
34808,B004CYESFS,5,Another great one,A3J5IRP85S1OV0,"[0, 1]","Donna Mabry did an excellent job of keeping you guessing what would happen next. I enjoyed this book so much, I was hoping there would be a sequel but not so far.",jwolf45887AW
34809,B004CYESFS,4,Great Read,A8Q1H5ZA0XGGH,"[2, 2]","Fast paced and well developed characters. Not very believable but, given that I would certainly buy other books by Mabry.",Ken Stewart
34810,B004CYESFS,3,"INTERESTING PLOT, BUT",A4LWZ9LG90QIR,"[0, 0]","IT IS AN INTERESTING IDEA, BUT THERE IS NO GUESS WORK HERE. I THI N K THIS AUTHOR TELLS YOU EVERYTHING AS THE STORIES UNFOLD. THE CHARACTERS E RD IN THE BOOK ARE THE ONLY ONES IN THE DARK, AND THEY EVEN FIGURE IT OUT QUICKLY. THEY JUST HAVE TO PROVE IT.",Leah
34811,B004CYESFS,4,Deadly Ambition,A39RJVMB466OE0,"[0, 0]",A scary look at what is a very real possibility of deadly ambition.  We can only pray that the politicans we elect are nothing like the characters in this book.,lucille mosby
34812,B004CYESFS,5,This was a different twist.,AUJ5HFC0XLWFV,"[0, 1]",I guess the first thing to think about is to be careful what you wish for and how many ways that can go wrong. I liked the twist and turns in this story. I don't want to give anything away but it is definitely a great read.,Nancy Witt
34813,B004CYESFS,5,This rated a non-stop read!,A1ANMUQZV86A40,"[2, 3]","Filled with ambition, treachery, mystery...everything needed to raise your heart rate.  Mabry seems to have her finger on the pulse of politics, and proves that poli-tics really can mean &#34;many blood-sucking pestilences.&#34;.","Nonna Bonnonna ""Mystery-A-Holic"""
34814,B004CYESFS,5,Good entertainment,A36HG626U941VX,"[2, 3]","For those of us who believe there is corruption and conniving in Washington, this is an enjoyable trip through the slime.",Tom Standard
34930,B004D4YL3Q,5,Review from: My Overstuffed Bookshelf,A1U09Q4OP6XIK6,"[2, 3]","When I first read a review about this book over at Smexy Books, I was intrigued on how an author was going to write about such a touchy subject.  Most authors won't even cross into the ""rape"" fantasies because they are considered taboo.  Luckily, one of my favorite authors was willing to not only write about it, but blow my expectations out of the water!Almost every erotic book I have read includes some sort of fantasy or role play during the sex act.  What I found interesting in this book is the fantasy of being raped but in a consenting and pleasurable role play.  Most people would shy away from this, myself included.  The way the author portrays it in the book though, it is focused more on the aftermath than the actual rape itself.  Yes, Tania loved playing out these fantasies with her loving and devoted husband, but that changed once someone takes the control away and forces himself on her after her husband dies in an accident.  When Tania decides to take back her life though, she turns to the one person she trusts the most.  She asks her husbands best friend Drake to help her work through it.Ah, Drake.  He has got to be one of my favorite Hero's in a story.  He has the sex appeal, the caring and understanding mind, the ability to express his thoughts instead of holding them, and a Superman tattoo to seal the deal!  Drake has always had a thing for Tania.  He is willing to help her take back her life, but in the process he falls even deeper in love with her.  A true Hero that not only saves the girl, but captures her heart at the same time. *sigh*While I agree that this book is not for everyone, if you do decide to venture out and expand your reading base of erotic romance, then this one will be the one.  I am glad I gave it a chance and I fell in love with Drake and Tania.  The story was hot, steamy and sexy with just the right amount of suspense, heartbreak and angst that kept it balanced.  Plus, Drake can be my Superman anytime!",A. Jacobs
34931,B004D4YL3Q,4,Another winner,A1KM6CVF7IEV5I,"[2, 3]","I am not going to give the plot line as others have covered that very well. I am a fan of Shiloh Walker and especially enjoy the Grimm series. Normally I do not buy anything dealing with rape fantasy. Just not my thing. I made the excpetion because I like the way Walker handles her characters. She did a very good job with this as she does all of her books. If you like BDSM and don't mind the rape fantasy along with a few other fantasies, you will enjoy this book. There is a nice twist at the end that added to the story line. As usual, the sex is smoking hot.","A. J. Jones ""janjer"""
34932,B004D4YL3Q,4,I Can Be Your Hero Baby,A3CF4REP8PQML6,"[4, 5]","Beg Me by Shiloh Walker won't tickle everyone's fancy since the storyline does involve a lot of naughty behind closed doors smexy action. People be forewarned...this is a very erotic short story that includes some bondage, spanking and rape fantasy role playing. In other words...this book is HAWT. There were a couple of times while I was reading it on the elliptical that I had to stop it was that smoking hot. I kept checking my Itouch to make sure it hadn't caught on fire. Me - I wasn't so lucky because hose me down Batman...I was burning up!If this doesn't sound like your cup of tea, then you probably shouldn't read Beg Me but really you'd be missing out on a great story if you decide to skip it. Beg Me is about taking back your life, learning to live and trust again while you fight against your fears to regain everything you've lost that matters to you.Tania Sinclair lost the love of her life, her husband in a tragic car accident. In addition she's been betrayed by someone close to her...her husband's twin brother who to add insult to injury used her own dark fantasies to brutally rape and terrorize her. Now the dark, kinky bedroom behaviour that used to bring Tania such joy, leaves her feeling cold and scared to death.It's been two long years, but Tania is finally ready to stop hiding and start living again. She's got a plan...going to start slow...take baby steps...and she's got the perfect person in mind to help execute the plan...her husband`s best friend Drake Bennett.To me Drake made this story. He's the perfect hero, in fact his nickname is Superman (this has another meaning in Beg Me and if you want to find out what it is - you'll have to read the story). Besides the fact that he is super sexy, he's the ultimate best friend a girl can have. Drake is protective, giving, caring, understanding and willing to do and be anything Tania needs him to be to help get over her fears. There is no mistaking that Tania's needs and wishes are Drake's number one priority even when she asks the ultimate of him and he has second thoughts about carrying out her request. Don't get me wrong, Drake is by no means a bystander in their relationship, in fact he can get down and dirty with the best of them given the right incentive.Everyone needs a superhero in their life...someone to scare away the bogeyman and check for monsters under the bed and every girl should be so lucky to have their very own Superman. Tania was one very lucky girl...ohh and if you're wondering...her plan worked to a T.",Amazon Customer
34933,B004D4YL3Q,4,Beg Me by Shiloh Walker,A1W5WDICY81WQ3,"[7, 7]","Tania Sinclair not only has lost her husband three years ago, but she went through a brutal rape by her husband's twin brother a year later. Tania likes her sex rough and she loved to play out rape fantasies with her husband. Obviously her husband never hurt her and it was all just a game in the bedroom. But when her husband's mentally unstable brother gets wind of the kind of stuff Tania likes, he forces her to have sex.Two years later, Tania is still struggling with moving past that experience. Drake Bennett was Kyle's best friend and he still looks out for Tania. She trusts him and turns to him now that she knows she must move on from the rape. And in order to do that, she needs new memories. She needs someone to have sex with, someone who can play out the fantasy she needs, and someone who will not hurt her.Drake has been in love with Tania for years and when she propositions him with sex, no strings attached, he knows he is the man for the job. As he gives her what she needs, being slow and gentle or hard and rough when needed, he can't keep his love buried.Beg Me is the second rape fantasy book I have read recently (the other being Willing Victim by Cara McKenna) but the difference in this book is that the heroine loves rape fantasy, but unfortunately gets raped. And I think Shiloh Walker does an excellent job describing the horrific incident and struggle Tania has gone through, yet still keeps the book very sexy and romantic.Although Tania likes rough sex and rape fantasy, and she knows she needs to get back to that point in her sex life to move on from the actual rape, there is also a very fine line Drake has to walk so he doesn't push her too hard too fast. Once Drake gets a feel for how much Tania can handle..oh man does he become a dirty, sexy hero.Drake is such a gentleman, and loves Tania so much. He takes the responsibility of having sex with her very seriously, which might not sound romantic, but really it a very sexy thing to do. The best thing he does is give Tania back her control. And in the process, he gives her so much love that it is impossible for her to not accept it.Beg Me is a very intense, hot book but offers romance and for a shorter book, takes you on quite the emotional journey. I really enjoyed it.","A. Schreiner ""smexybooks"""
